WallclockTimeX	ReqMemX	PartitionX	SubmitDatetimeX	StateX	UIDX	UserX	PartitionTypeX	TotalCPUtime2useX	TotalGPUtime2useX	CPUhoursChargedX	GPUhoursChargedX	NeededMemX	memOverallocationFactorX
0 days 08:11:00	35.0	ash	2023-06-25	1	55555	uid_5	CPU	2 days 15:58:00	0 days	63.96666666666667	0.0	31.516184395540254	1.1105405261225954
0 days 02:37:00	111.0	ash	2023-06-14	1	55555	uid_5	CPU	0 days 15:16:00	0 days	15.266666666666667	0.0	41.308166775279574	2.6871199732452604
0 days 03:21:00	27.0	ash	2023-05-13	0	55555	uid_5	CPU	3 days 05:17:00	0 days	77.28333333333333	0.0	2.3351641649111192	11.562356259876774
0 days 04:01:00	96.0	ash	2023-05-29	1	55555	uid_5	CPU	0 days 07:59:00	0 days	7.983333333333333	0.0	76.1186494556628	1.2611889554861004
0 days 08:19:00	121.0	ash	2023-05-30	1	55555	uid_5	CPU	1 days 06:22:00	0 days	30.366666666666667	0.0	19.4399827155827	6.22428536950338
0 days 06:18:00	78.0	ash	2023-06-22	1	55555	uid_5	CPU	0 days 07:05:00	0 days	7.083333333333333	0.0	4.062370245997519	19.200613256964967
0 days 02:54:00	84.0	ash	2023-05-11	1	55555	uid_5	CPU	2 days 14:35:00	0 days	62.583333333333336	0.0	73.32400648595944	1.145600247799946
0 days 11:35:00	68.0	ash	2023-05-12	1	55555	uid_5	CPU	2 days 02:51:00	0 days	50.85	0.0	19.81988881155334	3.4308971481394828
0 days 01:40:00	49.0	ash	2023-06-01	1	55555	uid_5	CPU	2 days 10:18:00	0 days	58.3	0.0	6.310717930699104	7.764568237416334
0 days 03:56:00	40.0	ash	2023-06-08	1	55555	uid_5	CPU	0 days 08:30:00	0 days	8.5	0.0	9.615540501062064	4.159932558713874
0 days 03:21:00	10.0	ash	2023-05-13	0	55555	uid_5	CPU	1 days 13:32:00	0 days	37.53333333333333	0.0	6.175862244018472	1.6192071009493991
0 days 11:39:00	108.0	ash	2023-06-30	1	55555	uid_5	CPU	2 days 11:41:00	0 days	59.68333333333333	0.0	104.04064111161699	1.0380558870656642
0 days 03:33:00	8.0	ash	2023-06-11	1	55555	uid_5	CPU	2 days 21:04:00	0 days	69.06666666666666	0.0	5.705046848284569	1.4022671877629704
0 days 06:00:00	14.0	ash	2023-05-04	0	55555	uid_5	CPU	2 days 05:13:00	0 days	53.21666666666667	0.0	8.622256815506223	1.6237048257275835
0 days 03:57:00	88.0	ash	2023-06-07	1	55555	uid_5	CPU	1 days 23:40:00	0 days	47.666666666666664	0.0	81.95218637132334	1.0737968551720412
0 days 06:20:00	34.0	ash	2023-05-28	1	55555	uid_5	CPU	2 days 06:23:00	0 days	54.38333333333333	0.0	27.38840119096082	1.2414014152538868
0 days 04:44:00	29.0	ash	2023-06-23	1	55555	uid_5	CPU	0 days 05:15:00	0 days	5.25	0.0	1.9443373336373817	14.915107321293915
0 days 06:19:00	6.0	ash	2023-05-26	1	55555	uid_5	CPU	2 days 15:54:00	0 days	63.9	0.0	2.2080994352574734	2.7172689346303716
0 days 10:39:00	12.0	ash	2023-05-09	1	55555	uid_5	CPU	2 days 01:12:00	0 days	49.2	0.0	5.946330951174792	2.0180511475953438
0 days 02:18:00	62.0	ash	2023-06-01	0	55555	uid_5	CPU	0 days 03:37:00	0 days	3.6166666666666667	0.0	29.231682059201443	2.120986396692279
0 days 06:54:00	67.0	ash	2023-05-06	1	55555	uid_5	CPU	0 days 13:50:00	0 days	13.833333333333334	0.0	34.88722029931512	1.920474013841547
0 days 09:38:00	97.0	ash	2023-06-07	1	55555	uid_5	CPU	2 days 22:14:00	0 days	70.23333333333333	0.0	74.9243476886263	1.2946392326712888
0 days 05:31:00	57.0	ash	2023-05-05	1	55555	uid_5	CPU	3 days 02:02:00	0 days	74.03333333333333	0.0	7.900705822233145	7.214545292851933
0 days 02:33:00	54.0	ash	2023-05-22	1	55555	uid_5	CPU	0 days 13:50:00	0 days	13.833333333333334	0.0	30.811422440424128	1.752596787909175
0 days 04:49:00	123.0	ash	2023-06-23	1	55555	uid_5	CPU	0 days 16:24:00	0 days	16.4	0.0	58.90784486979754	2.088007128284249
0 days 06:39:00	88.0	ash	2023-05-20	1	55555	uid_5	CPU	2 days 07:17:00	0 days	55.28333333333333	0.0	78.03534622823207	1.1276941059840246
0 days 10:01:00	121.0	ash	2023-05-15	1	55555	uid_5	CPU	1 days 08:19:00	0 days	32.31666666666667	0.0	107.83949376966183	1.1220379081011653
0 days 06:14:00	95.0	ash	2023-05-28	1	55555	uid_5	CPU	1 days 06:06:00	0 days	30.1	0.0	5.188800897011896	18.30866165142474
0 days 07:53:00	31.0	ash	2023-05-04	0	55555	uid_5	CPU	0 days 11:47:00	0 days	11.783333333333333	0.0	30.960489633249487	1.0012761544542268
0 days 10:49:00	100.0	ash	2023-05-21	1	55555	uid_5	CPU	1 days 19:33:00	0 days	43.55	0.0	47.79013674624243	2.0924819807690263
0 days 03:56:00	113.0	ash	2023-05-15	0	55555	uid_5	CPU	0 days 14:02:00	0 days	14.033333333333333	0.0	106.27254798032324	1.063303761390217
0 days 11:15:00	90.0	ash	2023-05-02	1	55555	uid_5	CPU	1 days 10:40:00	0 days	34.666666666666664	0.0	61.18619159987284	1.4709201152533742
0 days 00:58:00	5.0	ash	2023-06-17	1	55555	uid_5	CPU	0 days 06:04:00	0 days	6.066666666666666	0.0	0.9061011556041232	5.518147691431161
0 days 02:05:00	56.0	ash	2023-05-29	1	55555	uid_5	CPU	2 days 09:18:00	0 days	57.3	0.0	13.969923134388392	4.008611891510719
0 days 09:50:00	68.0	ash	2023-05-06	1	55555	uid_5	CPU	0 days 15:19:00	0 days	15.316666666666666	0.0	41.46848929640879	1.6397993067446723
0 days 09:41:00	59.0	ash	2023-06-08	1	55555	uid_5	CPU	0 days 06:39:00	0 days	6.65	0.0	35.89219648624594	1.643811351099927
0 days 01:29:00	112.0	ash	2023-05-05	1	55555	uid_5	CPU	1 days 12:48:00	0 days	36.8	0.0	22.957671518812464	4.878543536448048
0 days 05:34:00	49.0	ash	2023-06-09	0	55555	uid_5	CPU	1 days 15:22:00	0 days	39.36666666666667	0.0	45.38725903146815	1.0795981305244067
0 days 01:43:00	22.0	ash	2023-06-21	1	55555	uid_5	CPU	1 days 01:11:00	0 days	25.183333333333334	0.0	19.945362010502215	1.1030133215138396
0 days 03:59:00	105.0	ash	2023-06-27	1	55555	uid_5	CPU	1 days 04:22:00	0 days	28.366666666666667	0.0	48.14765976023548	2.180791351498212
0 days 11:36:00	109.0	ash	2023-06-25	1	55555	uid_5	CPU	2 days 18:33:00	0 days	66.55	0.0	14.024499757304726	7.772113222307758
0 days 09:54:00	104.0	ash	2023-06-15	1	55555	uid_5	CPU	2 days 10:34:00	0 days	58.56666666666667	0.0	2.294069491926968	45.3342849316401
0 days 11:24:00	31.0	ash	2023-05-30	1	55555	uid_5	CPU	1 days 12:03:00	0 days	36.05	0.0	17.94686838789815	1.7273208523055632
0 days 04:35:00	59.0	ash	2023-05-14	0	55555	uid_5	CPU	1 days 15:24:00	0 days	39.4	0.0	2.4291027639045524	24.288803617827636
0 days 01:58:00	67.0	ash	2023-05-16	0	55555	uid_5	CPU	0 days 16:29:00	0 days	16.483333333333334	0.0	40.674891171019816	1.6472078491444468
0 days 03:57:00	23.0	ash	2023-05-15	1	55555	uid_5	CPU	2 days 17:40:00	0 days	65.66666666666667	0.0	10.754229745895033	2.1386933832968618
0 days 08:16:00	124.0	ash	2023-05-07	1	55555	uid_5	CPU	1 days 17:47:00	0 days	41.78333333333333	0.0	95.89817894792508	1.2930381093819818
0 days 03:15:00	39.0	ash	2023-06-16	1	55555	uid_5	CPU	1 days 00:35:00	0 days	24.583333333333332	0.0	37.47462585189844	1.0407041861906752
0 days 03:46:00	84.0	ash	2023-06-13	1	55555	uid_5	CPU	2 days 08:16:00	0 days	56.266666666666666	0.0	0.4222197639845331	198.9485267276051
0 days 00:53:00	47.0	ash	2023-05-11	1	55555	uid_5	CPU	2 days 10:10:00	0 days	58.166666666666664	0.0	33.03739402083361	1.4226303675877545
0 days 11:28:00	124.0	ash	2023-06-12	1	55555	uid_5	CPU	0 days 12:07:00	0 days	12.116666666666667	0.0	65.2268659590685	1.9010571514782437
0 days 06:49:00	90.0	ash	2023-05-12	1	55555	uid_5	CPU	2 days 04:40:00	0 days	52.666666666666664	0.0	41.8761969536719	2.1491922988987753
0 days 11:02:00	54.0	ash	2023-06-16	0	55555	uid_5	CPU	2 days 19:20:00	0 days	67.33333333333333	0.0	29.910220887449043	1.8054029157190055
0 days 10:05:00	54.0	ash	2023-05-08	1	55555	uid_5	CPU	3 days 10:17:00	0 days	82.28333333333333	0.0	37.91785144132646	1.4241313246231482
0 days 11:37:00	106.0	ash	2023-05-23	1	55555	uid_5	CPU	1 days 05:25:00	0 days	29.416666666666668	0.0	49.971694569322175	2.121200830060981
0 days 03:31:00	33.0	ash	2023-06-28	1	55555	uid_5	CPU	2 days 22:41:00	0 days	70.68333333333334	0.0	3.043633516798687	10.842304048060821
0 days 05:49:00	25.0	ash	2023-06-07	1	55555	uid_5	CPU	1 days 19:44:00	0 days	43.733333333333334	0.0	14.987490514314782	1.6680577696527725
0 days 01:04:00	45.0	ash	2023-06-28	1	55555	uid_5	CPU	1 days 02:45:00	0 days	26.75	0.0	37.58286032092342	1.197354315657216
0 days 02:47:00	9.0	ash	2023-05-08	1	55555	uid_5	CPU	2 days 21:06:00	0 days	69.1	0.0	1.4384861210854358	6.256577570042099
0 days 04:42:00	28.0	ash	2023-06-27	1	55555	uid_5	CPU	1 days 19:29:00	0 days	43.483333333333334	0.0	25.804042805589617	1.0851012847465398
0 days 08:48:00	116.0	ash	2023-05-27	1	55555	uid_5	CPU	2 days 21:05:00	0 days	69.08333333333333	0.0	61.16961401467776	1.896366388255541
0 days 05:58:00	121.0	ash	2023-05-14	1	55555	uid_5	CPU	2 days 11:17:00	0 days	59.28333333333333	0.0	106.50424903174097	1.1361049075510492
0 days 10:09:00	7.0	ash	2023-06-10	1	55555	uid_5	CPU	2 days 17:56:00	0 days	65.93333333333334	0.0	3.3791725127418606	2.07151306232667
0 days 07:20:00	129.0	ash	2023-05-26	0	55555	uid_5	CPU	0 days 13:45:00	0 days	13.75	0.0	67.34189084077396	1.9155981275460934
0 days 03:19:00	41.0	ash	2023-06-28	1	55555	uid_5	CPU	0 days 12:05:00	0 days	12.083333333333334	0.0	2.7011125091772406	15.178930851898727
0 days 05:25:00	10.0	ash	2023-06-26	1	55555	uid_5	CPU	1 days 01:04:00	0 days	25.066666666666666	0.0	2.7440908763618275	3.6441941796250594
0 days 06:32:00	124.0	ash	2023-06-04	1	55555	uid_5	CPU	1 days 23:19:00	0 days	47.31666666666667	0.0	30.30347004764048	4.091940619508525
0 days 05:07:00	127.0	ash	2023-06-17	1	55555	uid_5	CPU	1 days 02:34:00	0 days	26.566666666666666	0.0	3.594811874088755	35.328691583392825
0 days 06:35:00	77.0	ash	2023-06-20	0	55555	uid_5	CPU	3 days 01:37:00	0 days	73.61666666666666	0.0	33.67235392226078	2.2867424171701676
0 days 10:36:00	85.0	ash	2023-06-19	1	55555	uid_5	CPU	1 days 17:09:00	0 days	41.15	0.0	7.660788440137977	11.095463693351787
0 days 00:56:00	42.0	ash	2023-06-27	1	55555	uid_5	CPU	1 days 18:30:00	0 days	42.5	0.0	19.133982520472475	2.195047474045821
0 days 02:45:00	74.0	ash	2023-05-26	1	55555	uid_5	CPU	2 days 17:03:00	0 days	65.05	0.0	27.840389588632704	2.6580087812497557
0 days 08:59:00	79.0	ash	2023-06-17	1	55555	uid_5	CPU	1 days 05:29:00	0 days	29.483333333333334	0.0	52.70972491645016	1.49877465923456
0 days 07:55:00	29.0	ash	2023-06-14	1	55555	uid_5	CPU	3 days 05:20:00	0 days	77.33333333333333	0.0	14.28209751188436	2.0305140737114167
0 days 06:58:00	127.0	ash	2023-06-27	0	55555	uid_5	CPU	0 days 15:41:00	0 days	15.683333333333334	0.0	21.976577822431004	5.778879724866623
0 days 04:14:00	22.0	ash	2023-05-08	0	55555	uid_5	CPU	1 days 01:56:00	0 days	25.933333333333334	0.0	18.04183529455974	1.2193881409965974
0 days 08:23:00	125.0	ash	2023-06-29	1	55555	uid_5	CPU	2 days 06:00:00	0 days	54.0	0.0	44.84624514460695	2.7873013581613546
0 days 04:14:00	60.0	ash	2023-06-25	1	55555	uid_5	CPU	3 days 04:35:00	0 days	76.58333333333333	0.0	13.177310164197326	4.553281303419544
0 days 08:52:00	38.0	ash	2023-06-27	0	55555	uid_5	CPU	2 days 14:20:00	0 days	62.333333333333336	0.0	32.291998239214955	1.1767621104925408
0 days 01:19:00	79.0	ash	2023-06-17	0	55555	uid_5	CPU	2 days 05:26:00	0 days	53.43333333333333	0.0	8.837854372928689	8.938821196464337
0 days 09:22:00	122.0	ash	2023-06-08	1	55555	uid_5	CPU	1 days 11:18:00	0 days	35.3	0.0	84.77104747527144	1.4391706087575313
0 days 11:09:00	48.0	ash	2023-06-27	0	55555	uid_5	CPU	0 days 20:23:00	0 days	20.383333333333333	0.0	18.894207612975478	2.540461128787232
0 days 00:56:00	36.0	ash	2023-05-14	0	55555	uid_5	CPU	2 days 00:02:00	0 days	48.03333333333333	0.0	4.530030694998231	7.946966019402227
0 days 02:37:00	67.0	ash	2023-06-28	0	55555	uid_5	CPU	0 days 20:18:00	0 days	20.3	0.0	26.176916313140875	2.559506979298621
0 days 08:33:00	105.0	ash	2023-05-28	1	55555	uid_5	CPU	2 days 07:34:00	0 days	55.56666666666667	0.0	48.33681952132714	2.172257112482793
0 days 09:01:00	71.0	ash	2023-06-28	1	55555	uid_5	CPU	1 days 17:17:00	0 days	41.28333333333333	0.0	63.763060970873404	1.1134973591125492
0 days 09:58:00	86.0	ash	2023-06-17	1	55555	uid_5	CPU	0 days 19:48:00	0 days	19.8	0.0	32.31997088356517	2.6608934862540776
0 days 09:18:00	34.0	ash	2023-05-13	1	55555	uid_5	CPU	2 days 20:01:00	0 days	68.01666666666667	0.0	18.84346406134128	1.8043391538476963
0 days 04:37:00	94.0	ash	2023-05-16	1	55555	uid_5	CPU	0 days 11:34:00	0 days	11.566666666666666	0.0	1.53146323452387	61.37920772823808
0 days 10:43:00	85.0	ash	2023-05-05	1	55555	uid_5	CPU	1 days 10:07:00	0 days	34.11666666666667	0.0	34.384607372424234	2.4720363702093135
0 days 11:26:00	18.0	ash	2023-06-10	1	55555	uid_5	CPU	1 days 11:02:00	0 days	35.03333333333333	0.0	12.524437036032769	1.437190346217882
0 days 08:57:00	78.0	ash	2023-05-25	1	55555	uid_5	CPU	1 days 10:48:00	0 days	34.8	0.0	33.26334396584501	2.3449235915694717
0 days 06:56:00	19.0	ash	2023-05-04	1	55555	uid_5	CPU	1 days 07:28:00	0 days	31.466666666666665	0.0	5.542583394636854	3.4280043523359316
0 days 08:05:00	91.0	ash	2023-05-13	1	55555	uid_5	CPU	1 days 07:56:00	0 days	31.933333333333334	0.0	16.39100504785466	5.551825512488056
0 days 02:02:00	66.0	ash	2023-05-19	0	55555	uid_5	CPU	1 days 19:11:00	0 days	43.18333333333333	0.0	57.744331972836044	1.1429693226176305
0 days 01:24:00	21.0	ash	2023-06-07	1	55555	uid_5	CPU	2 days 21:26:00	0 days	69.43333333333334	0.0	16.74021941600102	1.2544638441194684
0 days 02:16:00	45.0	ash	2023-05-28	1	55555	uid_5	CPU	2 days 01:55:00	0 days	49.916666666666664	0.0	38.95352798073652	1.155222705944725
0 days 03:23:00	12.0	ash	2023-06-07	1	55555	uid_5	CPU	2 days 16:59:00	0 days	64.98333333333333	0.0	3.8029931897545173	3.1554092792826163
0 days 04:52:00	69.0	ash	2023-05-09	1	55555	uid_5	CPU	0 days 21:09:00	0 days	21.15	0.0	47.169644169948214	1.4628051835922034
0 days 03:19:00	90.0	ash	2023-06-26	1	55555	uid_5	CPU	0 days 03:35:00	0 days	3.5833333333333335	0.0	2.9781065414676533	30.220544076185643
0 days 04:00:00	15.0	ash	2023-06-04	1	55555	uid_5	CPU	2 days 22:55:00	0 days	70.91666666666667	0.0	11.20694125173529	1.338456199873216
0 days 07:14:00	85.0	ash	2023-05-22	0	55555	uid_5	CPU	1 days 12:32:00	0 days	36.53333333333333	0.0	66.09079526201882	1.28610950531031
0 days 04:56:00	111.0	ash	2023-05-09	1	55555	uid_5	CPU	2 days 23:45:00	0 days	71.75	0.0	101.9841932284042	1.0884039622827038
0 days 04:00:00	87.0	ash	2023-06-28	1	55555	uid_5	CPU	1 days 23:25:00	0 days	47.416666666666664	0.0	53.36487806213412	1.630285745218112
0 days 03:48:00	31.0	ash	2023-05-14	1	55555	uid_5	CPU	2 days 17:54:00	0 days	65.9	0.0	1.5873922392822775	19.528884690790928
0 days 08:12:00	46.0	ash	2023-05-28	1	55555	uid_5	CPU	1 days 00:16:00	0 days	24.266666666666666	0.0	37.782398356017055	1.2174981473264321
0 days 10:02:00	90.0	ash	2023-05-02	1	55555	uid_5	CPU	1 days 17:46:00	0 days	41.766666666666666	0.0	23.148261218107102	3.8879810086815474
0 days 11:16:00	50.0	ash	2023-06-12	0	55555	uid_5	CPU	1 days 05:59:00	0 days	29.983333333333334	0.0	45.60029897092876	1.0964840391041328
0 days 09:29:00	42.0	ash	2023-06-21	1	55555	uid_5	CPU	0 days 12:10:00	0 days	12.166666666666666	0.0	35.63954248908209	1.1784663064310208
0 days 08:27:00	54.0	ash	2023-05-16	1	55555	uid_5	CPU	2 days 17:41:00	0 days	65.68333333333334	0.0	17.92017883905531	3.0133627842101767
0 days 06:28:00	128.0	ash	2023-05-08	0	55555	uid_5	CPU	2 days 09:45:00	0 days	57.75	0.0	95.29321680094431	1.3432225744606365
0 days 09:24:00	43.0	ash	2023-05-29	0	55555	uid_5	CPU	2 days 10:07:00	0 days	58.11666666666667	0.0	30.57790233895701	1.4062442715443213
0 days 07:30:00	102.0	ash	2023-05-24	1	55555	uid_5	CPU	1 days 14:53:00	0 days	38.88333333333333	0.0	73.40825737646463	1.3894894613409274
0 days 08:28:00	77.0	ash	2023-05-20	1	55555	uid_5	CPU	2 days 07:57:00	0 days	55.95	0.0	73.1312831318348	1.052900984400766
0 days 04:49:00	6.0	ash	2023-05-26	1	55555	uid_5	CPU	1 days 10:37:00	0 days	34.61666666666667	0.0	4.777326127763514	1.2559326785606901
0 days 04:57:00	58.0	ash	2023-05-31	1	55555	uid_5	CPU	3 days 10:51:00	0 days	82.85	0.0	44.72834128389472	1.2967169882707898
0 days 07:24:00	71.0	ash	2023-05-16	1	55555	uid_5	CPU	2 days 19:42:00	0 days	67.7	0.0	31.036028896731388	2.2876638063537014
0 days 05:55:00	93.0	ash	2023-05-13	1	55555	uid_5	CPU	1 days 20:40:00	0 days	44.666666666666664	0.0	19.603781134483665	4.743982773629832
0 days 06:41:00	91.0	ash	2023-05-12	1	55555	uid_5	CPU	1 days 08:14:00	0 days	32.233333333333334	0.0	18.80501793855602	4.8391339108176155
0 days 08:58:00	81.0	ash	2023-05-09	1	55555	uid_5	CPU	0 days 22:16:00	0 days	22.266666666666666	0.0	43.674810594845255	1.854615942159577
0 days 08:38:00	90.0	ash	2023-05-23	0	55555	uid_5	CPU	1 days 07:41:00	0 days	31.683333333333334	0.0	83.23715994383979	1.0812478472442248
0 days 05:29:00	41.0	ash	2023-06-21	1	55555	uid_5	CPU	2 days 05:32:00	0 days	53.53333333333333	0.0	12.164709344323052	3.3704052303669396
0 days 07:21:00	82.0	ash	2023-06-21	0	55555	uid_5	CPU	0 days 17:42:00	0 days	17.7	0.0	34.3393057782074	2.3879341221871555
0 days 04:06:00	15.0	ash	2023-05-13	0	55555	uid_5	CPU	1 days 12:57:00	0 days	36.95	0.0	12.722987980559815	1.178968338484589
0 days 10:29:00	110.0	ash	2023-06-28	1	55555	uid_5	CPU	0 days 11:40:00	0 days	11.666666666666666	0.0	42.494428201390946	2.588574659216133
0 days 09:44:00	58.0	ash	2023-06-12	1	55555	uid_5	CPU	0 days 12:42:00	0 days	12.7	0.0	34.677800104355796	1.6725397754604034
0 days 02:51:00	28.0	ash	2023-06-21	0	55555	uid_5	CPU	2 days 12:56:00	0 days	60.93333333333333	0.0	19.97785281400069	1.4015520216655768
0 days 03:37:00	92.0	ash	2023-06-29	0	55555	uid_5	CPU	2 days 09:56:00	0 days	57.93333333333333	0.0	81.02250027875623	1.1354870521580538
0 days 08:34:00	58.0	ash	2023-05-07	0	55555	uid_5	CPU	3 days 04:59:00	0 days	76.98333333333333	0.0	56.40571523588657	1.0282645961928891
0 days 10:00:00	43.0	ash	2023-05-15	1	55555	uid_5	CPU	0 days 22:52:00	0 days	22.866666666666667	0.0	39.30966124756512	1.0938786709250379
0 days 03:43:00	95.0	ash	2023-05-07	1	55555	uid_5	CPU	0 days 15:36:00	0 days	15.6	0.0	31.336004344151064	3.0316564599829703
0 days 01:56:00	92.0	ash	2023-05-17	0	55555	uid_5	CPU	0 days 02:26:00	0 days	2.433333333333333	0.0	4.263574982495612	21.578135808027785
0 days 11:04:00	40.0	ash	2023-05-17	1	55555	uid_5	CPU	1 days 06:22:00	0 days	30.366666666666667	0.0	39.427891182746855	1.0145102565745006
0 days 02:45:00	39.0	ash	2023-06-26	1	55555	uid_5	CPU	1 days 23:58:00	0 days	47.96666666666667	0.0	27.956247300708576	1.3950370226912219
0 days 05:42:00	85.0	ash	2023-05-21	1	55555	uid_5	CPU	0 days 16:23:00	0 days	16.383333333333333	0.0	26.978176555614844	3.150694778232124
0 days 04:11:00	70.0	ash	2023-05-23	1	55555	uid_5	CPU	1 days 10:04:00	0 days	34.06666666666667	0.0	24.74959355063959	2.8283292756616207
0 days 09:41:00	73.0	ash	2023-05-23	1	55555	uid_5	CPU	2 days 14:57:00	0 days	62.95	0.0	40.61241034743074	1.7974801144650159
0 days 03:18:00	92.0	ash	2023-06-30	0	55555	uid_5	CPU	2 days 12:54:00	0 days	60.9	0.0	15.64237528030424	5.881459711290766
0 days 05:51:00	15.0	ash	2023-05-19	1	55555	uid_5	CPU	2 days 04:25:00	0 days	52.416666666666664	0.0	11.496849616413874	1.3047052453904184
0 days 06:55:00	102.0	ash	2023-06-27	1	55555	uid_5	CPU	0 days 07:04:00	0 days	7.066666666666666	0.0	43.17933755868738	2.362240964474415
0 days 06:12:00	47.0	ash	2023-06-16	1	55555	uid_5	CPU	1 days 20:38:00	0 days	44.63333333333333	0.0	34.96674777301784	1.344134155829832
0 days 09:09:00	81.0	ash	2023-05-31	1	55555	uid_5	CPU	0 days 19:06:00	0 days	19.1	0.0	41.02705708528121	1.9743068539288287
0 days 09:18:00	60.0	ash	2023-06-21	0	55555	uid_5	CPU	3 days 03:41:00	0 days	75.68333333333334	0.0	21.24942911438144	2.823605268500719
0 days 01:41:00	129.0	ash	2023-05-22	1	55555	uid_5	CPU	1 days 21:38:00	0 days	45.63333333333333	0.0	40.86144142534112	3.157010509178901
0 days 07:25:00	125.0	ash	2023-05-15	1	55555	uid_5	CPU	1 days 20:25:00	0 days	44.416666666666664	0.0	38.98776432596865	3.206134082346985
0 days 08:11:00	87.0	ash	2023-05-15	1	55555	uid_5	CPU	0 days 22:35:00	0 days	22.583333333333332	0.0	32.43826888653176	2.6820173513057615
0 days 06:27:00	51.0	ash	2023-06-03	1	55555	uid_5	CPU	1 days 13:58:00	0 days	37.96666666666667	0.0	0.5587015627507216	91.28308098675375
0 days 03:16:00	65.0	ash	2023-06-14	1	55555	uid_5	CPU	0 days 11:00:00	0 days	11.0	0.0	2.615814768291086	24.84885427971819
0 days 01:39:00	65.0	ash	2023-05-13	1	55555	uid_5	CPU	2 days 14:29:00	0 days	62.483333333333334	0.0	7.657836482120073	8.48803707832695
0 days 02:27:00	89.0	ash	2023-05-25	0	55555	uid_5	CPU	1 days 01:28:00	0 days	25.466666666666665	0.0	65.70396886642015	1.3545604860026337
0 days 03:16:00	48.0	ash	2023-06-17	1	55555	uid_5	CPU	1 days 02:16:00	0 days	26.266666666666666	0.0	12.483408502071672	3.8451036823824363
0 days 11:35:00	70.0	ash	2023-05-28	1	55555	uid_5	CPU	0 days 13:31:00	0 days	13.516666666666667	0.0	40.507317354607125	1.7280828396314056
0 days 11:00:00	9.0	ash	2023-06-23	1	55555	uid_5	CPU	1 days 19:28:00	0 days	43.46666666666667	0.0	8.464642563143729	1.0632463134577348
0 days 05:20:00	20.0	ash	2023-06-27	0	55555	uid_5	CPU	3 days 09:38:00	0 days	81.63333333333334	0.0	10.88851903254847	1.8367970832594467
0 days 02:06:00	120.0	ash	2023-05-07	1	55555	uid_5	CPU	0 days 04:01:00	0 days	4.016666666666667	0.0	54.51393884963658	2.2012718679343783
0 days 00:54:00	45.0	ash	2023-06-15	1	55555	uid_5	CPU	2 days 19:56:00	0 days	67.93333333333334	0.0	21.046064497372665	2.138166972053976
0 days 03:42:00	36.0	ash	2023-05-20	1	55555	uid_5	CPU	1 days 05:26:00	0 days	29.433333333333334	0.0	1.4528487639717578	24.77890396629047
0 days 01:38:00	54.0	ash	2023-06-07	1	55555	uid_5	CPU	2 days 01:21:00	0 days	49.35	0.0	26.859141159226013	2.010488707731863
0 days 09:43:00	77.0	ash	2023-06-02	1	55555	uid_5	CPU	1 days 14:44:00	0 days	38.733333333333334	0.0	25.1892925188319	3.0568544131373927
0 days 05:59:00	84.0	ash	2023-05-14	1	55555	uid_5	CPU	1 days 17:25:00	0 days	41.416666666666664	0.0	56.69356506471124	1.4816496352649655
0 days 04:15:00	111.0	ash	2023-06-23	0	55555	uid_5	CPU	0 days 22:47:00	0 days	22.783333333333335	0.0	8.509702871209463	13.043933693095427
0 days 06:30:00	13.0	ash	2023-05-25	1	55555	uid_5	CPU	1 days 17:57:00	0 days	41.95	0.0	1.445135394370317	8.995696908845305
0 days 02:52:00	45.0	ash	2023-05-29	1	55555	uid_5	CPU	2 days 07:26:00	0 days	55.43333333333333	0.0	2.439529294683778	18.446181440847624
0 days 03:52:00	107.0	ash	2023-05-21	1	55555	uid_5	CPU	1 days 12:05:00	0 days	36.083333333333336	0.0	30.048501225709018	3.5609097171359916
0 days 05:42:00	53.0	ash	2023-06-29	1	55555	uid_5	CPU	0 days 06:34:00	0 days	6.566666666666666	0.0	34.765380667291026	1.5245050962397486
0 days 06:52:00	17.0	ash	2023-05-08	1	55555	uid_5	CPU	3 days 09:35:00	0 days	81.58333333333333	0.0	10.07794420675384	1.686851966158661
